url	repo	file	java_file	func	hunk	test	note		
https://github.com/quarkusio/quarkus/commit/468397ae53a8d6aae933d0d406f94965e97d1935	quarkusio/quarkus	4	4	3	3	1	Merge pull request #34468 from cescoffier/cve-2023-2974		
https://github.com/quarkusio/quarkus/commit/d5fc95429199629b189b61a78f3d8da76f75ed86	quarkusio/quarkus	4	4	2	2	1	Enforce the configured TLS version		
https://github.com/droolsjbpm/drools/commit/5b850e8c121be994dbbc5ecba3de4e7355ac4331	droolsjbpm/drools	1	1	3	4	1	BZ-1169553 - (CVE-2014-8125) EMBARGOED CVE-2014-8125 jBPM: BPMN2 file processing XXE in Process Execution		
https://github.com/droolsjbpm/drools/commit/5b850e8c121be994dbbc5ecba3de4e7355ac4331	droolsjbpm/drools	1	1	3	4	1	BZ-1169553 - (CVE-2014-8125) EMBARGOED CVE-2014-8125 jBPM: BPMN2 file processing XXE in Process Execution		
https://github.com/rundeck/rundeck/commit/850d12e21d22833bc148b7f458d7cb5949f829b6	rundeck/rundeck	1	1	2	4	1	Merge pull request from GHSA-q4rf-3fhx-88pf		
https://github.com/rundeck/rundeck/commit/850d12e21d22833bc148b7f458d7cb5949f829b6	rundeck/rundeck	1	1	2	4	1	Merge pull request from GHSA-q4rf-3fhx-88pf		
https://github.com/apache/jspwiki/commit/2956ccb307dd4b23b25c8ddeae8d7e7b301c6ff3	apache/jspwiki	20	2	44	82	1	2.11.0-M5-git-02 [JSPWIKI-1111] WYSIWYG xss fixes	 web app manifest	 [JSPWiki-1097]
https://github.com/apache/geode/commit/aa469239860778eb46e09dd7b390aee08f152480	apache/geode	82	82	86	142	1	GEODE-3974: improve permission for Internal functions (#1395)		
https://github.com/apache/geode/commit/1e6f850be8a0884585ce7456531330464e94493a	apache/geode	4	0	19	45	1	GEODE-10411: fix XSS vulnerability in pulse (#7836)		
https://github.com/undertow-io/undertow/commit/1fa4e465bfec140cdcb7c0abd2102695da3c333e	undertow-io/undertow	2	2	11	17	1	[UNDERTOW-2277] Prevent writing more than content length at ServletOutputStream/PrintWriter when contentlength is set		
https://github.com/undertow-io/undertow/commit/22464f8b83788ae0758858d3a33cf7473044f9e9	undertow-io/undertow	2	2	11	17	1	[UNDERTOW-2277] Prevent writing more than content length at ServletOutputStream/PrintWriter when contentlength is set		
https://github.com/apache/accumulo/commit/58b9de18eb51e91aa9f01338ef5772ca92e329e6	apache/accumulo	1	1	1	7	1	Throw exceptions when permissions checks fail (#1828)		
https://github.com/apache/accumulo/commit/58b9de18eb51e91aa9f01338ef5772ca92e329e6	apache/accumulo	1	1	1	7	1	Throw exceptions when permissions checks fail (#1828)		
https://github.com/apache/camel/commit/46b5f16ae93df05c8a0f70ce2545361af9acb2ff	apache/camel	1	1	1	1	1	CAMEL-15050: Templating components - Variable map to be limited to body/headers		
https://github.com/apache/camel/commit/46b5f16ae93df05c8a0f70ce2545361af9acb2ff	apache/camel	1	1	1	1	1	CAMEL-15050: Templating components - Variable map to be limited to body/headers		
https://github.com/apache/wicket/commit/4c437fef16e9c8705cd79246eae67993077490f4	apache/wicket	1	1	0	3	1	allow non-Wicket markup to be served from PackageResource		
https://github.com/apache/tika/commit/750d7790c7d8ba766f2794fac79521d5870eadfb	apache/tika	3	2	0	17	1	TIKA-3050 -- add xmp extraction from PSD files		
https://github.com/google/guava/commit/f89ece5721b2f637fe754937ff1f3c86d80bb196	google/guava	3	3	3	11	1	Avoid presizing arrays.		
https://github.com/google/guava/commit/f89ece5721b2f637fe754937ff1f3c86d80bb196	google/guava	3	3	3	11	1	Avoid presizing arrays.		
https://github.com/apache/hadoop/commit/957c56dbe5b1490490c09ddfbca9a4204c7c9d00	apache/hadoop	1	1	4	4	1	Fix merge error.		
https://github.com/apache/hadoop/commit/d69d0eafdf403351cbb08be461da313cf4d30c3d	apache/hadoop	1	1	4	4	1	Fix merge error.		
https://github.com/line/armeria/commit/b2aa9f49b46a7b0e03d8b8d753809cd1e8e2016c	line/armeria	7	7	12	26	1	Merge pull request from GHSA-4m6j-23p2-8c54		
https://github.com/sofastack/sofa-rpc/commit/d08e25824ae9feaf0876adba9acd2938f34759b1	sofastack/sofa-rpc	1	0	0	2	1	Merge pull request from GHSA-7q8p-9953-pxvr		
https://github.com/ClickHouse/clickhouse-java/commit/4f8d9303eb991b39ec7e7e34825241efa082238a	ClickHouse/clickhouse-java	9	8	21	27	1	Mask sensitive option in log		
https://github.com/jetty/jetty.project/commit/0839a208cdc3fcfe25206a77af59ba9fda260188	jetty/jetty.project	6	6	7	18	1	Fixes #11259 - HTTP/2 connection not closed after idle timeout when TCP congested. (#11267)		
https://github.com/apache/sling-org-apache-sling-servlets-resolver/commit/b54d4e6693e0bcd63a97a0328f4f065b8a81b75e	apache/sling-org-apache-sling-servlets-resolver	2	2	5	9	1	SLING-12233 : Ignore resource type with invalid paths		
https://github.com/apache/james-mime4j/commit/9dec5df2a588fed8027839815daefa79ee66efd1#diff-b030cd98dcf3305783e5eb00df6f0580d1a01cb9ea5b978de7be659c7e5b08f7	apache/james-mime4j	2	1	2	4	1	[FIX] Prevent header injection with MIME4J DOM (#91)		
https://github.com/keycloak/keycloak/commit/6082e492525419d9c4cc5571830187209a4c0430	keycloak/keycloak	8	0	0	11	1	KEYCLOAK-4952: Header information disclosure		
https://github.com/dromara/lamp-cloud/commit/31f79b122d85ed1b4f354673212692aa8205437a	dromara/lamp-cloud	6	0	0	4	1	fix: jwt 签名读取配置文件		
https://github.com/apache/pinot/commit/b672af1b9f2ffdea1312207f63b5f8b90bdd1b56	apache/pinot	3	3	5	13	1	Disable Groovy function by default (#8711)		
https://github.com/apache/dolphinscheduler/commit/f2cec3e2593ae5b54dcd7aa992081b84b4b4663a	apache/dolphinscheduler	5	0	0	5	1	Only expose necessary actuator endpoints (#12571) (#12794)		
https://github.com/apache/cocoon/commit/bf7c0057f3fd0e3142e2fa45a8b7c538f74c92a2	apache/cocoon	1	1	0	16	1	COCOON-2372: Fix SQL injection vulnerability for DatabaseCookieAuthenticatorAction.		
https://github.com/jenkinsci/mq-notifier-plugin/commit/46c9f228a3317eb87562bc3d99f7e184bdcecbfe	jenkinsci/mq-notifier-plugin	4	3	8	6	1	SECURITY-3180		
https://github.com/apache/shenyu/commit/1fd33d5aa032e8e71e7e40b229d74e9f88745923	apache/shenyu	2	2	6	10	1	[Task #4774] <The access layer interface for the apidoc function only allows requests for gateway addresses within the whitelist.> (#4776)		
https://github.com/jline/jline3/commit/f3c60a3e6255e8e0c20d5043a4fe248446f292bb	jline/jline3	1	1	6	0	1	GroovyEngine.execute cause an OOM exception	 fixes #909	
https://github.com/json-path/JsonPath/commit/71a09c1193726c010917f1157ecbb069ad6c3e3b	json-path/JsonPath	1	1	1	1	1	Check for the existence of the next significant bracket (#985)		
https://github.com/OWASP/java-html-sanitizer/commit/be33ec6962fa3938ec028873e269632d5d8fa55a	OWASP/java-html-sanitizer	4	1	0	10	1	Render style tag content more strictly.		
https://github.com/apereo/java-cas-client/commit/ae37092100c8eaec610dab6d83e5e05a8ee58814	apereo/java-cas-client	2	2	2	3	1	CASC-228 URL Encode Paramaters Passed to Server via Validate		
https://github.com/hazelcast/hazelcast/commit/2800fcb4f115e17f24621d7972260c539139daf4	hazelcast/hazelcast	1	1	6	7	1	[HZ-1202] Make TcpIpConnection.equals more robust (3.12.z) (#21885)		
https://github.com/jenkinsci/matrix-project-plugin/commit/f7a5b24905f69896234da34250171c1be80cddb4	jenkinsci/matrix-project-plugin	2	2	1	0	1	SECURITY-3289		
https://github.com/jenkinsci/translation-plugin/commit/1287c8ead6adc891210b8b9fbc33f07adebf720d	jenkinsci/translation-plugin	1	1	0	1	1	[SECURITY-507] Add @RequirePOST for the submit		
https://github.com/apache/tiles/commit/0cb657b1c4cdd839e4bf4c529c8ba0c344a7a8ac	apache/tiles	2	0	0	2	1	TILES-351 Fixed some links.		
https://github.com/Adobe-Consulting-Services/acs-aem-commons/commit/14d769c86606c4ce9a93c47a19f87e1ad72788d6	Adobe-Consulting-Services/acs-aem-commons	2	0	0	4	1	fixes to page compare and version compare tools		
https://github.com/apache/sling-org-apache-sling-app-cms/commit/540be07c6fd0af01c8ddb6fca39b06d8e9a60e5c	apache/sling-org-apache-sling-app-cms	115	0	1	650	1	Fixing use if sling:encode		
https://github.com/eclipse-jdt/eclipse.jdt.core/commit/38dd2a878f45cdb3d8d52090f1d6d1b532fd4c4d	eclipse-jdt/eclipse.jdt.core	9	5	5	11	1	Refactor XML parsing		
https://github.com/eclipse-platform/eclipse.platform.ui/commit/f243cf0a28785b89b7c50bf4e1cce48a917d89bd	eclipse-platform/eclipse.platform.ui	57	11	26	89	1	Refactor XML handling		
https://github.com/eclipse-platform/eclipse.platform.ui/commit/f243cf0a28785b89b7c50bf4e1cce48a917d89bd	eclipse-platform/eclipse.platform.ui	57	11	26	89	1	Refactor XML handling		
https://github.com/wso2/carbon-governance/commit/f0270c1e36083355dabc79a824e676161e365d20	wso2/carbon-governance	1	1	0	2	1	Merge pull request #340 from Chamindu36/my_master		
https://github.com/javaserverfaces/mojarra/commit/082c5fe3504ef49419c9b74eaac31a73413af809	javaserverfaces/mojarra	0	0	0	0	0	None		
https://github.com/apache/beam/commit/a7dd23d95d2d214b4110781b5a28802bd43b834b	apache/beam	2	2	0	7	1	A fix for some TLS issues in the MongoDB IO		
https://github.com/akka/akka-http/commit/da863048095dc3baef42ca9395ef0f6950d7fdc6	akka/akka-http	1	0	0	0	1	fix: Use NIO for creating tmp files (#4261)		
https://github.com/hapifhir/org.hl7.fhir.core/commit/909f7e64fea6532a00b3eb8904bf620fc3cae6d1	hapifhir/org.hl7.fhir.core	9	9	42	95	1	Additional zip-slip tests (#1162)		
https://github.com/apache/hbase/commit/cb3b06d773a83f007abec55173185402cafa5648	apache/hbase	60	57	584	278	1	HBASE-25568 Upgrade Thrift jar to fix CVE-2020-13949 (#3085)		
https://github.com/apache/archiva-redback-core/commit/68a7bc4c2ad5a01e8b61431dc0cd3d1809eaa7f1	apache/archiva-redback-core	3	3	4	16	1	Improving LDAP filters by escaping characters		
https://github.com/apache/shiro/commit/83d8dacd273c8f6d70e6b1aa4f240d4f7a408c27	apache/shiro	1	1	1	3	1	Merge pull request #223 from bmhm/SHIRO-766		
https://github.com/apache/camel/commit/36b55f9cfa50a2056c70f98d66c29a95ddc724e1	apache/camel	11	8	44	71	1	Merge pull request #3692 from apache/CAMEL-14811		
https://github.com/apache/openmeetings/commit/8037fca2a31bb0038c115f9ac5281103fe4ded14	apache/openmeetings	6	6	12	15	1	no jira: fallback mechanism for ICrypt is implemented		
https://github.com/apereo/cas/commit/1808d979b784500d4b4dd846003a0230f326b57d	apereo/cas	5	4	3	10	1	Backport MFA Gauth improvement		
https://github.com/atomix/atomix/commit/a8534d88ee7aa80e4e9f3b177a6e6e60353b9c71#diff-437de34c7c375d26c3181f0db1d9388767cb58834ab45bebcbbb98a20067636dR573	atomix/atomix	0	0	0	0	0	None		
https://github.com/alibaba/nacos/commit/13f5810751485de07d8746f21fe1e271e24e3473	alibaba/nacos	94	81	231	602	1	Merge pull request #2266 from nkorange/feature_access_control		
https://github.com/apache/zeppelin/commit/409235e8db2ac370eed22d73a67d0771e886f907	apache/zeppelin	8	8	70	73	1	[Security] Notebook permission bypass vulnerability		
https://github.com/diffplug/spotless/commit/b2e61c3197a90becd1375b45549e910ac869aa29	diffplug/spotless	3	0	0	3	1	Bump eclipse bundled deps to https.  Doesn't work yet beacuse http://dist.springsource.org/ doesn't support SSL.		
https://github.com/apache/struts/commit/01584fabc74635d63a1b2670f18d8fcd1ee046cc	apache/struts	2	2	2	2	1	WW-4213 Sanitises input param namespace to avoid XSS		
https://github.com/apache/nifi/commit/58d2ca2e2c2a54f4709422470f8303e8398c768c	apache/nifi	13	0	98	80	1	NIFI-3906 Added formatting to tables.		
https://github.com/keycloak/keycloak/commit/0cb5ba0f6e83162d221681f47b470c3042eef237	keycloak/keycloak	1	1	2	2	1	KEYCLOAK-4160		
https://github.com/apache/tomcat/commit/cca12473573cb37d38d95fab48d2fae07fb6d1a4	apache/tomcat	2	1	2	6	1	Ensure IOException on request read always triggers error handling		
https://github.com/apache/tomcat/commit/7a2d8818fcea0b51747a67af9510ce7977245ebd	apache/tomcat	2	1	3	7	1	Ensure IOException on request read always triggers error handling		
https://github.com/apache/tomcat/commit/b5776d769bffeade865061bc8ecbeb2b56167b08	apache/tomcat	2	1	2	6	1	Ensure IOException on request read always triggers error handling		
https://github.com/apache/tomcat/commit/aa92971e879a519384c517febc39fd04c48d4642	apache/tomcat	2	1	3	7	1	Ensure IOException on request read always triggers error handling		
https://github.com/apache/tomcat/commit/30f8063d7a9b4c43ae4722f5e382a76af1d7a6bf	apache/tomcat	13	4	10	18	1	Improve handling of failures during recycle() methods		
https://github.com/apache/tomcat/commit/d6db22e411307c97ddf78315c15d5889356eca38	apache/tomcat	14	4	10	19	1	Improve handling of failures during recycle() methods		
https://github.com/apache/tomcat/commit/44d05d75d696ca10ce251e4e370511e38f20ae75	apache/tomcat	14	4	10	19	1	Improve handling of failures during recycle() methods		
https://github.com/apache/tomcat/commit/9375d67106f8df9eb9d7b360b2bef052fe67d3d4	apache/tomcat	14	4	10	19	1	Improve handling of failures during recycle() methods		
https://github.com/apache/tomcat/commit/30f8063d7a9b4c43ae4722f5e382a76af1d7a6bf	apache/tomcat	13	4	10	18	1	Improve handling of failures during recycle() methods		
https://github.com/apache/tomcat/commit/44d05d75d696ca10ce251e4e370511e38f20ae75	apache/tomcat	14	4	10	19	1	Improve handling of failures during recycle() methods		
https://github.com/apache/tomcat/commit/1fc9f58	apache/tomcat	2	1	7	5	1	Refactor JMX remote RMI registry creation		
https://github.com/apache/tomcat/commit/6d66e99ef85da93e4d2c2a536ca51aa3418bfaf4	apache/tomcat	6	5	1	11	1	Use java.nio.file.Path for consistent sub-directory checking		
https://github.com/apache/tomcat/commit/4785433a226a20df6acbea49296e1ce7e23de453	apache/tomcat	6	5	1	11	1	Use java.nio.file.Path for consistent sub-directory checking		
https://github.com/apache/tomcat/commit/93f0cc403a9210d469afc2bd9cf03ab3251c6f35	apache/tomcat	6	5	1	11	1	Use java.nio.file.Path for consistent sub-directory checking		
https://github.com/apache/tomcat/commit/74b105657ffbd1d1de80455f03446c3bbf30d1f5	apache/tomcat	7	6	5	20	1	Use consistent approach for sub-directory checking		
https://github.com/apache/tomcat80/commit/9e700b93e3bf5c605267d20568a964169f9e0b79	apache/tomcat80	2	1	1	4	1	"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=62067 Correctly apply security constraints mapped to the context root using a URL pattern of """""		
https://github.com/apache/tomcat/commit/723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd	apache/tomcat	2	1	1	4	1	"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=62067 Correctly apply security constraints mapped to the context root using a URL pattern of """""		
https://github.com/apache/tomcat80/commit/9e700b93e3bf5c605267d20568a964169f9e0b79	apache/tomcat80	2	1	1	4	1	"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=62067 Correctly apply security constraints mapped to the context root using a URL pattern of """""		
https://github.com/apache/tomcat/commit/723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd	apache/tomcat	2	1	1	4	1	"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=62067 Correctly apply security constraints mapped to the context root using a URL pattern of """""		
https://github.com/spring-projects/spring-framework/commit/7ec5c994c147f0e168149498b1c9d4a249d69e87	spring-projects/spring-framework	1	1	0	0	1	Update user info pattern		
https://github.com/spring-projects/spring-framework/commit/b11ff966521cd1b4038b3b0d876ff0956e7ca8de	spring-projects/spring-framework	1	1	0	0	1	Update user info pattern		
https://github.com/spring-projects/spring-framework/commit/120ea0a51c63171e624ca55dbd7cae627d53a042	spring-projects/spring-framework	1	1	0	0	1	Update user info pattern		
https://github.com/spring-projects/spring-framework/commit/c18784678df489d06a70e54fcddb5e3821d4b00c	spring-projects/spring-framework	3	2	2	8	1	Reduce allocations in server conventions		
https://github.com/spring-projects/spring-framework/commit/c8e320019ffe7298fc4cbeeb194b2bfd6389b6d9	spring-projects/spring-framework	1	1	3	3	1	HttpRange validates requested ranges		
https://github.com/spring-projects/spring-framework/commit/423aa28ed584b4ff6e5bad218c09beef5e91951e	spring-projects/spring-framework	1	1	3	3	1	HttpRange validates requested ranges		
https://github.com/spring-projects/spring-framework/commit/044772641d12b9281185f6cf50f8485b8747132c	spring-projects/spring-framework	1	1	4	3	1	HttpRange validates requested ranges		
https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289	spring-projects/spring-framework	9	8	22	24	1	Merge branch '5.2.x' into master		
https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289	spring-projects/spring-framework	9	8	22	24	1	Merge branch '5.2.x' into master		
https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289	spring-projects/spring-framework	9	8	22	24	1	Merge branch '5.2.x' into master		
https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289	spring-projects/spring-framework	9	8	22	24	1	Merge branch '5.2.x' into master		
https://github.com/apache/kafka/commit/d2932ad370c5b56edac9d99e6d75f199537a569f	apache/kafka	1	0	0	6	1	MINOR: additional check to follower fetch handling (#4448)		
https://github.com/apache/kafka/commit/580f743c3ce633241d6076ce83fb778cea86a1f6	apache/kafka	1	0	0	4	1	MINOR: additional check to follower fetch handling (#4447)		
https://github.com/apache/kafka/commit/91ee2748f366fa99a6342536698de168e1f85e8e	apache/kafka	1	0	0	2	1	MINOR: additional check to follower fetch handling  (#4433)		
https://github.com/apache/kafka/commit/d2932ad370c5b56edac9d99e6d75f199537a569f	apache/kafka	1	0	0	6	1	MINOR: additional check to follower fetch handling (#4448)		
https://github.com/apache/kafka/commit/580f743c3ce633241d6076ce83fb778cea86a1f6	apache/kafka	1	0	0	4	1	MINOR: additional check to follower fetch handling (#4447)		
https://github.com/apache/kafka/commit/91ee2748f366fa99a6342536698de168e1f85e8e	apache/kafka	1	0	0	2	1	MINOR: additional check to follower fetch handling  (#4433)		
https://github.com/apache/kafka/commit/d2932ad370c5b56edac9d99e6d75f199537a569f	apache/kafka	1	0	0	6	1	MINOR: additional check to follower fetch handling (#4448)		
https://github.com/apache/kafka/commit/580f743c3ce633241d6076ce83fb778cea86a1f6	apache/kafka	1	0	0	4	1	MINOR: additional check to follower fetch handling (#4447)		
https://github.com/apache/kafka/commit/91ee2748f366fa99a6342536698de168e1f85e8e	apache/kafka	1	0	0	2	1	MINOR: additional check to follower fetch handling  (#4433)		
https://github.com/keycloak/keycloak/commit/1241bd291901667a13506d6fb123ba4344e618ee	keycloak/keycloak	1	1	6	14	1	Fix lowerCaseHostname to lower-case scheme and host properly Closes https://github.com/keycloak/keycloak/issues/24792		
https://github.com/keycloak/keycloak/commit/5c6c55945a384bfd82e51283096204dcb6f63d91	keycloak/keycloak	1	1	0	8	1	Improper Client Certificate Validation for OAuth/OpenID clients (#20)		
https://github.com/keycloak/keycloak/commit/b2e91105315ccf2c1df549b4f6c5948322cbfd1b	keycloak/keycloak	1	1	1	2	1	Strip off user-info from redirect URI when validating using wildcard (#61)		
https://github.com/keycloak/keycloak/commit/30d0e9d22dae51392e5a3748a1c68c116667359a	keycloak/keycloak	3	2	1	8	1	Fixes for OOB endpoint and KeycloakSanitizer (#16774)		
https://github.com/stianst/keycloak/commit/f842837ad2740da36c60958ea6654b1ef3bc5431	stianst/keycloak	4	4	5	4	1	None		
https://github.com/keycloak/keycloak/commit/853a6d73276849877819f2dc23133557f6e1e601	keycloak/keycloak	7	7	4	16	1	KEYCLOAK-17000 Adding server tmp directory inside the auth-server home directory		
https://github.com/keycloak/keycloak/commit/04e6244c387a1bde86184635a0049537611e3915	keycloak/keycloak	3	3	4	9	1	Verify holder of the device code (#21)		
https://github.com/keycloak/keycloak/commit/04e6244c387a1bde86184635a0049537611e3915	keycloak/keycloak	3	3	4	9	1	Verify holder of the device code (#21)		
https://github.com/protocolbuffers/protobuf/commit/a3888f53317a8018e7a439bac4abeb8f3425d5e9	protocolbuffers/protobuf	2	1	11	15	1	Clean up TextFormat parser (#10673)		
https://github.com/protocolbuffers/protobuf/commit/24b65038cfe36191268fda355aca0e43d3ecbcbe	protocolbuffers/protobuf	2	1	11	15	1	Fix TextFormat parser (#10674)		
https://github.com/protocolbuffers/protobuf/commit/b0e8e607dc1ace17c823276d3384eeda775bbd76	protocolbuffers/protobuf	39	23	139	290	1	Refactoring Java parsing (3.19.x) (#10667)		
https://github.com/protocolbuffers/protobuf/commit/42e47e5a3fa7219b136f6a5de7c74a89a79245c6	protocolbuffers/protobuf	39	23	139	301	1	Refactoring Java parsing (3.16.x) (#10668)		
https://github.com/protocolbuffers/protobuf/commit/a3888f53317a8018e7a439bac4abeb8f3425d5e9	protocolbuffers/protobuf	2	1	11	15	1	Clean up TextFormat parser (#10673)		
https://github.com/protocolbuffers/protobuf/commit/ae6d69dba64334d77dfb633a146c479982620c1c	protocolbuffers/protobuf	39	23	141	307	1	Refactoring Java parsing (3.20.x) (#10666)		
https://github.com/protocolbuffers/protobuf/commit/b0e8e607dc1ace17c823276d3384eeda775bbd76	protocolbuffers/protobuf	39	23	139	290	1	Refactoring Java parsing (3.19.x) (#10667)		
https://github.com/protocolbuffers/protobuf/commit/42e47e5a3fa7219b136f6a5de7c74a89a79245c6	protocolbuffers/protobuf	39	23	139	301	1	Refactoring Java parsing (3.16.x) (#10668)		
https://github.com/apache/camel/commit/f281a06a54b4885c155feb2bc9a3398a6735c5a9	apache/camel	12	12	7	12	1	(chores) Ensures logging consistency for events		
https://github.com/apache/camel/commit/4af24a154d4c0599f47efad0a44921c66b9ef7c5	apache/camel	12	12	7	12	1	(chores) Ensures logging consistency for events		
https://github.com/apache/camel/commit/9a44c6c1974f15ff481cd38b3e672843fb9d12c3	apache/camel	12	12	7	12	1	(chores) Ensures logging consistency for events		
https://github.com/apache/camel/commit/11f68102c1d390c5264bc6c49d79059fdbf1cb16	apache/camel	12	12	7	12	1	(chores) Ensures logging consistency for events		
https://github.com/apache/camel/commit/36b55f9cfa50a2056c70f98d66c29a95ddc724e1	apache/camel	11	8	44	71	1	Merge pull request #3692 from apache/CAMEL-14811		
https://github.com/apache/camel/commit/7d19340bcdb42f7aae584d9c5003ac4f7ddaee36	apache/camel	1	1	2	1	1	XML External Entity (XXE) injection in XmlConverter. Thanks to Stephan Siano for the patch.		
https://github.com/apache/camel/commit/7d19340bcdb42f7aae584d9c5003ac4f7ddaee36	apache/camel	1	1	2	1	1	XML External Entity (XXE) injection in XmlConverter. Thanks to Stephan Siano for the patch.		
https://github.com/Graylog2/graylog2-server/commit/7f8ef7fa8edf493106d5ef6f777d4da02c5194d9#diff-f9147c088b0c6c14d129a631c0bd352de6469624948c0ebf2af2c8119071c8cdR228	Graylog2/graylog2-server	10	8	21	38	1	Restrict classes allowed for cluster config and event types (#18165) (#18180)		
https://github.com/Graylog2/graylog2-server/commit/75ef2b8d60e7d67f859b79fe712c8ae7b2e861d8	Graylog2/graylog2-server	9	8	21	37	1	Restrict classes allowed for cluster config and event types (#18165) (#18179)		
https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097	Graylog2/graylog2-server	2	1	0	4	1	Merge pull request from GHSA-3xf8-g8gr-g7rh		
https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097	Graylog2/graylog2-server	2	1	0	4	1	Merge pull request from GHSA-3xf8-g8gr-g7rh		
https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097	Graylog2/graylog2-server	2	1	0	4	1	Merge pull request from GHSA-3xf8-g8gr-g7rh		
https://github.com/Graylog2/graylog2-server/commit/1596b749db86368ba476662f23a0f0c5ec2b5097	Graylog2/graylog2-server	2	1	0	4	1	Merge pull request from GHSA-3xf8-g8gr-g7rh		
https://github.com/grails/grails-core/commit/c8bb44e13b905d32291aeaace31b762ee8a76e5a	grails/grails-core	1	0	4	0	1	Improvements in SimpleDataBinder (#12606) (#12621)		
https://github.com/grails/grails-core/commit/d3edcf2a1ab0bb1debc10c8d96e799886e90e124	grails/grails-core	1	0	4	0	1	Improvements in SimpleDataBinder (#12606)		
https://github.com/grails/grails-core/commit/d39324446b81774a8e7af9cdace9c00ede2ede16	grails/grails-core	1	0	4	0	1	Improvements in SimpleDataBinder (#12606) (#12620)		
https://github.com/grails/grails-core/commit/34bbedb1497eb25bd9cb0d876192877aad777005	grails/grails-core	1	0	4	0	1	Improvements in SimpleDataBinder (#12606)		
https://github.com/grails/grails-core/commit/313206292a7db9dba7c969294d6f0e465b5a713f	grails/grails-core	8	8	35	45	1	"support for new ""bindable"" constraint"		
https://github.com/apache/shiro/commit/3b80f5c8e5a95ba31e92e4825ecc0ba3148b555a	apache/shiro	1	1	11	0	1	The InvalidRequestFilter is more flexible		
https://github.com/apache/shiro/commit/8400d08d5eac0bc4fae99d28c5adc82dd8a86eda	apache/shiro	2	2	13	0	1	The InvalidRequestFilter is more flexible Allowing encoded periods and forward slashes can now be independently enabled		
https://github.com/apache/shiro/commit/b90f91875e5e18c4805013c2fa0567b1700f5a96	apache/shiro	1	1	6	7	1	The context path is no longer used when determining the path application path		
https://github.com/apache/shiro/commit/3b80f5c8e5a95ba31e92e4825ecc0ba3148b555a	apache/shiro	1	1	11	0	1	The InvalidRequestFilter is more flexible		
https://github.com/apache/shiro/commit/83d8dacd273c8f6d70e6b1aa4f240d4f7a408c27	apache/shiro	1	1	1	3	1	Merge pull request #223 from bmhm/SHIRO-766		
https://github.com/apache/tomcat/commit/bef3f40	apache/tomcat	2	1	6	5	1	Refactor JMX remote RMI registry creation		
https://github.com/apache/tomcat/commit/a91d7db	apache/tomcat	2	1	7	5	1	Refactor JMX remote RMI registry creation		
https://github.com/apache/tomcat/commit/1fc9f58	apache/tomcat	2	1	7	5	1	Refactor JMX remote RMI registry creation		
https://github.com/apache/tomcat/commit/bef3f40	apache/tomcat	2	1	6	5	1	Refactor JMX remote RMI registry creation		
https://github.com/apache/tomcat/commit/1fc9f58	apache/tomcat	2	1	7	5	1	Refactor JMX remote RMI registry creation		
"https://github.com/apache/inlong/commit/1607837be28438c0ccae8da15afb653f2afed090	"	apache/inlong	0	0	0	0	1	None		
"https://github.com/apache/inlong/commit/d674bfe28416aff728eabafc1f6b8bb9ba5a5b8e	"	apache/inlong	0	0	0	0	1	None		
https://github.com/apache/inlong/commit/46c4e96a84839bd540f47c659c9d8576e393da02	apache/inlong	1	1	0	3	1	[INLONG-8603][Manager] Fix the vulnerability to security attacks for the MySQL JDBC URL (#8604)		
https://github.com/apache/inlong/commit/49cbf96ba228b99590cab733011462139b2fea69	apache/inlong	2	2	0	8	1	[INLONG-8813][Manager] Replacing whitespace characters in MySQL JDBC URL (#8814)		
https://github.com/plantuml/plantuml/commit/b32500bb61ae617bb312496d6d832e4be8190797	plantuml/plantuml	12	11	41	101	1	fix: improve filelist support and nwdiag		
https://github.com/plantuml/plantuml/commit/b32500bb61ae617bb312496d6d832e4be8190797	plantuml/plantuml	12	11	41	101	1	fix: improve filelist support and nwdiag		
https://github.com/plantuml/plantuml/commit/fbe7fa3b25b4c887d83927cffb1009ec6cb8ab1e	plantuml/plantuml	13	12	12	23	1	feat: remove legacy ALLOW_INCLUDE use PLANTUML_SECURITY_PROFILE instead https://github.com/plantuml/plantuml-server/issues/232		
